date,open,high,low,close,adjusted_close,volume
2015-04-10,1.9668,1.9686,1.9179,1.9476,1.9476,0
2015-04-13,1.951,1.9817,1.9248,1.9318,1.9318,0
2015-04-14,1.9283,1.9301,1.8544,1.8987,1.8987,0
2015-04-15,1.8952,1.9152,1.8743,1.8891,1.8891,0
2015-04-16,1.8933,1.9248,1.8691,1.8908,1.8908,0
2015-04-17,1.8923,1.909,1.8455,1.8638,1.8638,0
2015-04-20,1.8698,1.9029,1.8542,1.8907,1.8907,0
2015-04-21,1.888,1.9194,1.8645,1.9107,1.9107,0
2015-04-22,1.9089,1.9887,1.8897,1.9807,1.9807,0
2015-04-23,1.9816,1.9869,1.9351,1.9579,1.9579,0
2015-04-24,1.957,1.971,1.9079,1.9088,1.9088,0
2015-04-27,1.9149,1.9473,1.8948,1.9228,1.9228,0
2015-04-28,1.921,2.0063,1.9149,2.0045,2.0045,0
2015-04-29,2.0098,2.0736,1.9842,2.0425,2.0425,0
2015-04-30,2.0461,2.1074,2.0177,2.0337,2.0337,0
2015-05-01,2.0514,2.1236,2.0461,2.1173,2.1173,0
2015-05-04,2.1343,2.146,2.087,2.146,2.146,0
2015-05-05,2.1424,2.2017,2.1165,2.1891,2.1891,0
2015-05-06,2.1901,2.2542,2.1811,2.2443,2.2443,0
2015-05-07,2.2416,2.3061,2.1667,2.1838,2.1838,0
2015-05-08,2.1759,2.1975,2.1068,2.1265,2.1265,0
2015-05-11,2.1435,2.2909,2.1292,2.2836,2.2836,0
2015-05-12,2.281,2.3586,2.2346,2.2528,2.2528,0
2015-05-13,2.2574,2.2965,2.1895,2.2938,2.2938,0
2015-05-14,2.2769,2.2911,2.2222,2.2319,2.2319,0
2015-05-15,2.224,2.2337,2.132,2.1459,2.1459,0
2015-05-18,2.1521,2.2408,2.1398,2.2373,2.2373,0
2015-05-19,2.2329,2.2992,2.1827,2.2921,2.2921,0
2015-05-20,2.2824,2.2833,2.232,2.2497,2.2497,0
2015-05-21,2.2488,2.2541,2.1845,2.1915,2.1915,0
2015-05-22,2.1933,2.241,2.1661,2.211,2.211,0
2015-05-26,2.2013,2.2145,2.132,2.1416,2.1416,0
2015-05-27,2.1451,2.1758,2.1267,2.1302,2.1302,0
2015-05-28,2.1355,2.1512,2.118,2.1372,2.1372,0
2015-05-29,2.1355,2.1407,2.0883,2.1267,2.1267,0
2015-06-01,2.1214,2.197,2.1127,2.1811,2.1811,0
2015-06-02,2.1846,2.2793,2.175,2.2642,2.2642,0
2015-06-03,2.2616,2.3839,2.2518,2.366,2.366,0
2015-06-04,2.3615,2.4245,2.2918,2.3088,2.3088,0
2015-06-05,2.3143,2.4374,2.3116,2.4112,2.4112,0
2015-06-08,2.414,2.4149,2.3654,2.3824,2.3824,0
2015-06-09,2.3879,2.4457,2.3573,2.4402,2.4402,0
2015-06-10,2.4367,2.4948,2.4322,2.4838,2.4838,0
2015-06-11,2.4723,2.5033,2.3765,2.3774,2.3774,0
2015-06-12,2.383,2.4064,2.3363,2.3974,2.3974,0
2015-06-15,2.3489,2.3749,2.3121,2.3579,2.3579,0
2015-06-16,2.357,2.3588,2.3077,2.3113,2.3113,0
2015-06-17,2.3131,2.3904,2.3015,2.3185,2.3185,0
2015-06-18,2.3015,2.3805,2.2622,2.3365,2.3365,0
2015-06-19,2.3258,2.3258,2.2579,2.2596,2.2596,0
2015-06-22,2.2847,2.3799,2.2793,2.3763,2.3763,0
2015-06-23,2.3718,2.427,2.3628,2.4088,2.4088,0
2015-06-24,2.399,2.4134,2.3646,2.3674,2.3674,0
2015-06-25,2.3665,2.4226,2.3638,2.4108,2.4108,0
2015-06-26,2.4065,2.4874,2.3938,2.4746,2.4746,0
2015-06-29,2.3109,2.4065,2.2948,2.3262,2.3262,0
2015-06-30,2.328,2.3776,2.311,2.3587,2.3587,0
2015-07-01,2.3696,2.443,2.3515,2.4239,2.4239,0
2015-07-02,2.4294,2.4595,2.3615,2.3832,2.3832,0
2015-07-06,2.2771,2.3455,2.2744,2.287,2.287,0
2015-07-07,2.2924,2.3113,2.1888,2.2592,2.2592,0
2015-07-08,2.2584,2.2602,2.1755,2.195,2.195,0
2015-07-09,2.1996,2.3277,2.1845,2.3196,2.3196,0
2015-07-10,2.3541,2.4221,2.3351,2.3994,2.3994,0
2015-07-13,2.3867,2.4733,2.3758,2.4541,2.4541,0
2015-07-14,2.4451,2.4487,2.3895,2.4013,2.4013,0
2015-07-15,2.3905,2.4296,2.3425,2.3533,2.3533,0
2015-07-16,2.3578,2.3969,2.3389,2.3516,2.3516,0
2015-07-17,2.3572,2.3762,2.3354,2.3481,2.3481,0
2015-07-20,2.3436,2.3917,2.3436,2.3772,2.3772,0
2015-07-21,2.3727,2.4018,2.3265,2.3292,2.3292,0
2015-07-22,2.3301,2.3446,2.3012,2.322,2.322,0
2015-07-23,2.3266,2.342,2.2662,2.2689,2.2689,0
2015-07-24,2.2708,2.2843,2.2537,2.2636,2.2636,0
2015-07-27,2.2609,2.2663,2.2089,2.2178,2.2178,0
2015-07-28,2.2214,2.2663,2.2178,2.251,2.251,0
2015-07-29,2.2592,2.2979,2.2475,2.2871,2.2871,0
2015-07-30,2.288,2.3206,2.2547,2.2574,2.2574,0
2015-07-31,2.2665,2.2854,2.1812,2.1839,2.1839,0
2015-08-03,2.1902,2.2108,2.1375,2.15,2.15,0
2015-08-04,2.1464,2.2296,2.1447,2.2252,2.2252,0
2015-08-05,2.2279,2.2928,2.2216,2.2711,2.2711,0
2015-08-06,2.2713,2.2802,2.2189,2.2225,2.2225,0
2015-08-07,2.2253,2.2541,2.1625,2.1661,2.1661,0
2015-08-10,2.1742,2.2433,2.1742,2.2307,2.2307,0
2015-08-11,2.2298,2.2343,2.1144,2.1429,2.1429,0
2015-08-12,2.1527,2.1581,2.047,2.15,2.15,0
2015-08-13,2.1386,2.1958,2.1228,2.1853,2.1853,0
2015-08-14,2.1827,2.2172,2.1651,2.2004,2.2004,0
2015-08-17,2.1925,2.1996,2.144,2.1722,2.1722,0
2015-08-18,2.1669,2.204,2.1405,2.1943,2.1943,0
2015-08-19,2.1935,2.2298,2.1133,2.1274,2.1274,0
2015-08-20,2.1318,2.1353,2.0679,2.0696,2.0696,0
2015-08-21,2.0749,2.0924,2.0295,2.0409,2.0409,0
2015-08-24,2.0339,2.0443,1.9783,2.0061,2.0061,0
2015-08-25,2.0139,2.1399,2.0052,2.0732,2.0732,0
2015-08-26,2.0566,2.192,2.0557,2.177,2.177,0
2015-08-27,2.169,2.2098,2.1364,2.185,2.185,0
2015-08-28,2.1514,2.1966,2.1277,2.1824,2.1824,0
2015-08-31,2.1887,2.2197,2.1339,2.2171,2.2171,0
2015-09-01,2.2189,2.2189,2.1498,2.156,2.156,0
2015-09-02,2.1596,2.1959,2.1445,2.1852,2.1852,0
2015-09-03,2.1808,2.1959,2.1525,2.1605,2.1605,0
2015-09-04,2.1659,2.1686,2.1121,2.1288,2.1288,0
2015-09-08,2.1483,2.1988,2.1253,2.1837,2.1837,0
2015-09-09,2.1873,2.2532,2.174,2.2006,2.2006,0
2015-09-10,2.184,2.2356,2.1751,2.224,2.224,0
2015-09-11,2.2224,2.2277,2.1716,2.1912,2.1912,0
2015-09-14,2.1966,2.2037,2.1619,2.185,2.185,0
2015-09-15,2.1824,2.2914,2.1637,2.2869,2.2869,0
2015-09-16,2.2816,2.305,2.2583,2.2969,2.2969,0
2015-09-17,2.2915,2.2996,2.1869,2.1887,2.1887,0
2015-09-18,2.1933,2.1977,2.1205,2.1347,2.1347,0
2015-09-21,2.1276,2.2183,2.1276,2.2031,2.2031,0
2015-09-22,2.2085,2.2085,2.1152,2.1356,2.1356,0
2015-09-23,2.1401,2.1712,2.117,2.1534,2.1534,0
2015-09-24,2.1463,2.157,2.0826,2.1277,2.1277,0
2015-09-25,2.1278,2.1972,2.1251,2.1642,2.1642,0
2015-09-28,2.1571,2.1687,2.0906,2.0942,2.0942,0
2015-09-29,2.0933,2.119,2.043,2.0527,2.0527,0
2015-09-30,2.0615,2.1057,2.036,2.0404,2.0404,0
2015-10-01,2.0413,2.0721,2.0106,2.0387,2.0387,0
2015-10-02,2.0475,2.066,1.9066,1.9939,1.9939,0
2015-10-05,1.9895,2.0616,1.9772,2.059,2.059,0
2015-10-06,2.0493,2.0775,2.0299,2.0334,2.0334,0
2015-10-07,2.0378,2.0873,2.0325,2.0643,2.0643,0
2015-10-08,2.0688,2.1193,2.0362,2.1069,2.1069,0
2015-10-09,2.0972,2.1373,2.0795,2.0893,2.0893,0
2015-10-13,2.0716,2.0787,2.0371,2.0424,2.0424,0
2015-10-14,2.0459,2.0504,1.9738,1.9747,1.9747,0
2015-10-15,1.9764,2.0336,1.9747,2.0168,2.0168,0
2015-10-16,2.0274,2.0389,2.001,2.0345,2.0345,0
2015-10-19,2.0221,2.0566,2.0124,2.0186,2.0186,0
2015-10-20,2.0239,2.0823,2.0133,2.0672,2.0672,0
2015-10-21,2.0593,2.069,2.016,2.0257,2.0257,0
2015-10-22,2.0204,2.0513,2.0027,2.0283,2.0283,0
2015-10-23,2.0372,2.0966,2.0222,2.0877,2.0877,0
2015-10-26,2.0771,2.0895,2.0514,2.0567,2.0567,0
2015-10-27,2.0549,2.0594,2.008,2.0399,2.0399,0
2015-10-28,2.039,2.1074,2.0301,2.1003,2.1003,0
2015-10-29,2.0994,2.1817,2.0798,2.1736,2.1736,0
2015-10-30,2.1727,2.1845,2.1388,2.145,2.145,0
2015-11-02,2.1352,2.1909,2.129,2.1711,2.1711,0
2015-11-03,2.1756,2.2252,2.1684,2.2126,2.2126,0
2015-11-04,2.2027,2.2415,2.1964,2.2252,2.2252,0
2015-11-05,2.228,2.2615,2.2199,2.2325,2.2325,0
2015-11-06,2.2363,2.3474,2.2218,2.3236,2.3236,0
2015-11-09,2.3311,2.375,2.3247,2.3466,2.3466,0
2015-11-10,2.3439,2.3513,2.3074,2.3431,2.3431,0
2015-11-12,2.3168,2.3416,2.301,2.3133,2.3133,0
2015-11-13,2.316,2.3213,2.2676,2.2676,2.2676,0
2015-11-16,2.2421,2.2764,2.2377,2.2684,2.2684,0
2015-11-17,2.2728,2.3116,2.2482,2.264,2.264,0
2015-11-18,2.2755,2.2975,2.2553,2.272,2.272,0
2015-11-19,2.2702,2.2764,2.2298,2.2482,2.2482,0
2015-11-20,2.2535,2.2684,2.2289,2.264,2.264,0
2015-11-23,2.2755,2.2993,2.2368,2.2386,2.2386,0
2015-11-24,2.2438,2.2517,2.2052,2.2394,2.2394,0
2015-11-25,2.2429,2.2535,2.2201,2.2377,2.2377,0
2015-11-27,2.2262,2.2306,2.1999,2.2227,2.2227,0
2015-11-30,2.2166,2.2482,2.2043,2.2069,2.2069,0
2015-12-01,2.2174,2.2385,2.1431,2.1431,2.1431,0
2015-12-02,2.1623,2.2043,2.1544,2.1797,2.1797,0
2015-12-03,2.1823,2.3473,2.1762,2.318,2.318,0
2015-12-04,2.2959,2.3545,2.2588,2.2738,2.2738,0
2015-12-07,2.2826,2.2923,2.2059,2.2314,2.2314,0
2015-12-08,2.2341,2.2438,2.198,2.2209,2.2209,0
2015-12-09,2.2279,2.2702,2.198,2.2138,2.2138,0
2015-12-10,2.2252,2.2402,2.2059,2.2332,2.2332,0
2015-12-11,2.2367,2.2402,2.1192,2.1244,2.1244,0
2015-12-14,2.1506,2.2314,2.1401,2.2234,2.2234,0
2015-12-15,2.2137,2.2888,2.2049,2.2676,2.2676,0
2015-12-16,2.2632,2.3324,2.2508,2.2995,2.2995,0
2015-12-17,2.2809,2.2818,2.2216,2.2243,2.2243,0
2015-12-18,2.2287,2.2287,2.1785,2.2102,2.2102,0
2015-12-21,2.2066,2.226,2.1723,2.1908,2.1908,0
2015-12-22,2.1943,2.241,2.1846,2.2375,2.2375,0
2015-12-23,2.2348,2.2782,2.2331,2.257,2.257,0
2015-12-24,2.2578,2.2641,2.2375,2.2419,2.2419,0
2015-12-28,2.2561,2.2596,2.2109,2.2366,2.2366,0
2015-12-29,2.226,2.3184,2.2207,2.3068,2.3068,0
2015-12-30,2.297,2.3237,2.2845,2.2961,2.2961,0
2015-12-31,2.2943,2.305,2.2658,2.2694,2.2694,0
2016-01-04,2.2926,2.2952,2.2003,2.2454,2.2454,0
2016-01-05,2.2428,2.2641,2.2241,2.2401,2.2401,0
2016-01-06,2.2365,2.2445,2.1685,2.1693,2.1693,0
2016-01-07,2.1817,2.1976,2.1192,2.1473,2.1473,0
2016-01-08,2.1578,2.2019,2.1086,2.1165,2.1165,0
2016-01-11,2.1191,2.1772,2.1173,2.1772,2.1772,0
2016-01-12,2.171,2.2019,2.0813,2.1024,2.1024,0
2016-01-13,2.1243,2.1498,2.0429,2.0953,2.0953,0
2016-01-14,2.069,2.1207,2.0463,2.0909,2.0909,0
2016-01-15,2.0951,2.1004,1.9895,2.0382,2.0382,0
2016-01-19,2.0521,2.0863,2.0207,2.0574,2.0574,0
2016-01-20,2.0469,2.0486,1.9391,1.9807,1.9807,0
2016-01-21,2.0015,2.0363,1.9563,2.032,2.032,0
2016-01-22,2.0344,2.087,2.0143,2.0554,2.0554,0
2016-01-25,2.0501,2.0659,2.0047,2.0047,2.0047,0
2016-01-26,1.9985,2.0264,1.9638,1.9959,1.9959,0
2016-01-27,1.9871,2.0535,1.9785,2.0028,2.0028,0
2016-01-28,2.0045,2.0342,1.9758,1.9766,1.9766,0
2016-01-29,1.981,1.9921,1.9088,1.9235,1.9235,0
2016-02-01,1.9199,1.9685,1.9078,1.9503,1.9503,0
2016-02-02,1.9476,1.9519,1.8474,1.8517,1.8517,0
2016-02-03,1.8525,1.893,1.795,1.8878,1.8878,0
2016-02-04,1.8834,1.9093,1.8403,1.842,1.842,0
2016-02-05,1.8407,1.8961,1.826,1.834,1.834,0
2016-02-08,1.8596,1.8682,1.7338,1.7491,1.7491,0
2016-02-09,1.7362,1.7652,1.6844,1.7268,1.7268,0
2016-02-10,1.7301,1.7728,1.6656,1.6707,1.6707,0
2016-02-11,1.6327,1.6667,1.5346,1.6607,1.6607,0
2016-02-12,1.6676,1.7593,1.6608,1.7481,1.7481,0
2016-02-16,1.7775,1.8008,1.7499,1.7758,1.7758,0
2016-02-17,1.7844,1.8451,1.737,1.8225,1.8225,0
2016-02-18,1.8113,1.8269,1.7345,1.7413,1.7413,0
2016-02-19,1.7406,1.7803,1.7191,1.7492,1.7492,0
2016-02-22,1.7578,1.7855,1.7483,1.7552,1.7552,0
2016-02-23,1.7544,1.8124,1.7131,1.7243,1.7243,0
2016-02-24,1.7191,1.7553,1.6463,1.7484,1.7484,0
2016-02-25,1.7527,1.7545,1.6788,1.7234,1.7234,0
2016-02-26,1.7252,1.7831,1.7175,1.7641,1.7641,0
2016-02-29,1.7598,1.765,1.727,1.7365,1.7365,0
2016-03-01,1.7356,1.8371,1.7003,1.8258,1.8258,0
2016-03-02,1.8206,1.8712,1.8162,1.8406,1.8406,0
2016-03-03,1.8381,1.866,1.8154,1.8354,1.8354,0
2016-03-04,1.833,1.903,1.8199,1.8767,1.8767,0
2016-03-07,1.8829,1.9198,1.8776,1.9083,1.9083,0
2016-03-08,1.9058,1.9058,1.8035,1.8252,1.8252,0
2016-03-09,1.8253,1.9006,1.8244,1.8795,1.8795,0
2016-03-10,1.8797,1.9519,1.8569,1.9342,1.9342,0
2016-03-11,1.9274,1.9849,1.9168,1.984,1.984,0
2016-03-14,1.977,1.9876,1.9425,1.9611,1.9611,0
2016-03-15,1.9602,1.9735,1.9161,1.9709,1.9709,0
2016-03-16,1.9718,1.9994,1.9065,1.9065,1.9065,0
2016-03-17,1.9109,1.9162,1.8564,1.8977,1.8977,0
2016-03-18,1.8995,1.9032,1.8654,1.8777,1.8777,0
2016-03-21,1.8795,1.9253,1.8698,1.9174,1.9174,0
2016-03-22,1.9192,1.9484,1.884,1.944,1.944,0
2016-03-23,1.9422,1.9547,1.8726,1.8779,1.8779,0
2016-03-24,1.8787,1.9026,1.8524,1.9,1.9,0
2016-03-28,1.9046,1.917,1.8623,1.8861,1.8861,0
2016-03-29,1.8809,1.8976,1.7984,1.8054,1.8054,0
2016-03-30,1.808,1.8616,1.8028,1.8264,1.8264,0
2016-03-31,1.8151,1.8326,1.767,1.7705,1.7705,0
2016-04-01,1.7785,1.8082,1.7619,1.7715,1.7715,0
2016-04-04,1.7671,1.789,1.7514,1.7619,1.7619,0
2016-04-05,1.7628,1.7646,1.7149,1.7236,1.7236,0
2016-04-06,1.728,1.7725,1.728,1.7567,1.7567,0
2016-04-07,1.7585,1.769,1.6837,1.6881,1.6881,0
2016-04-08,1.6994,1.7333,1.6977,1.7194,1.7194,0
2016-04-11,1.7264,1.7552,1.6951,1.7281,1.7281,0
2016-04-12,1.7299,1.7841,1.7247,1.7762,1.7762,0
2016-04-13,1.7815,1.8016,1.757,1.764,1.764,0
2016-04-14,1.7771,1.8035,1.7518,1.7939,1.7939,0
2016-04-15,1.7887,1.801,1.7414,1.7537,1.7537,0
2016-04-18,1.724,1.7861,1.7214,1.7721,1.7721,0
2016-04-19,1.7818,1.8046,1.7704,1.7862,1.7862,0
2016-04-20,1.7809,1.8558,1.7547,1.8479,1.8479,0
2016-04-21,1.8426,1.8869,1.832,1.8647,1.8647,0
2016-04-22,1.8605,1.8969,1.8507,1.8889,1.8889,0
2016-04-25,1.8925,1.9174,1.8641,1.9165,1.9165,0
2016-04-26,1.9077,1.9416,1.8917,1.9317,1.9317,0
2016-04-27,1.9273,1.9291,1.8509,1.8536,1.8536,0
2016-04-28,1.8492,1.8696,1.8156,1.8227,1.8227,0
2016-04-29,1.8343,1.8662,1.8166,1.8343,1.8343,0
2016-05-02,1.8308,1.8769,1.8114,1.8743,1.8743,0
2016-05-03,1.877,1.8779,1.7832,1.8,1.8,0
2016-05-04,1.8009,1.815,1.7718,1.7762,1.7762,0
2016-05-05,1.7798,1.8106,1.7367,1.7437,1.7437,0
2016-05-06,1.7535,1.7852,1.7061,1.7755,1.7755,0
2016-05-09,1.787,1.7887,1.7447,1.7447,1.7447,0
2016-05-10,1.7518,1.7791,1.743,1.7641,1.7641,0
2016-05-11,1.765,1.7685,1.7175,1.7283,1.7283,0
2016-05-12,1.7189,1.7635,1.7189,1.7498,1.7498,0
2016-05-13,1.7507,1.7524,1.7001,1.7001,1.7001,0
2016-05-16,1.6941,1.7576,1.6941,1.7576,1.7576,0
2016-05-17,1.7525,1.7715,1.7379,1.7706,1.7706,0
2016-05-18,1.7724,1.8835,1.7629,1.8547,1.8547,0
2016-05-19,1.8504,1.8801,1.8287,1.8504,1.8504,0
2016-05-20,1.848,1.8663,1.8358,1.8428,1.8428,0
2016-05-23,1.8402,1.8559,1.8185,1.8358,1.8358,0
2016-05-24,1.8394,1.8786,1.8237,1.8638,1.8638,0
2016-05-25,1.8621,1.8787,1.8481,1.8699,1.8699,0
2016-05-26,1.8648,1.87,1.816,1.8299,1.8299,0
2016-05-27,1.837,1.8545,1.8222,1.851,1.851,0
2016-05-31,1.8598,1.8913,1.8284,1.8476,1.8476,0
2016-06-01,1.8476,1.8572,1.8067,1.8372,1.8372,0
2016-06-02,1.8381,1.8425,1.7946,1.7998,1.7998,0
2016-06-03,1.8078,1.8138,1.6978,1.6978,1.6978,0
2016-06-06,1.7039,1.7419,1.703,1.7384,1.7384,0
2016-06-07,1.7315,1.7479,1.7022,1.7177,1.7177,0
2016-06-08,1.7151,1.7246,1.6962,1.7022,1.7022,0
2016-06-09,1.7058,1.7101,1.6585,1.6868,1.6868,0
2016-06-10,1.6834,1.6851,1.6242,1.6422,1.6422,0
2016-06-13,1.6251,1.6413,1.6037,1.6114,1.6114,0
2016-06-14,1.6122,1.6259,1.5721,1.6148,1.6148,0
2016-06-15,1.6165,1.6388,1.5712,1.5738,1.5738,0
2016-06-16,1.5729,1.5797,1.5177,1.578,1.578,0
2016-06-17,1.5771,1.6208,1.5771,1.6113,1.6113,0
2016-06-20,1.6568,1.6904,1.6431,1.6896,1.6896,0
2016-06-21,1.6766,1.7129,1.6594,1.7095,1.7095,0
2016-06-22,1.7008,1.7095,1.6766,1.687,1.687,0
2016-06-23,1.6983,1.752,1.6948,1.745,1.745,0
2016-06-24,1.6819,1.7009,1.4176,1.5591,1.5591,0
2016-06-27,1.5055,1.5267,1.4344,1.4344,1.4344,0
2016-06-28,1.4394,1.4834,1.4259,1.4656,1.4656,0
2016-06-29,1.4639,1.5233,1.4537,1.5182,1.5182,0
2016-06-30,1.5122,1.5454,1.452,1.4731,1.4731,0
2016-07-01,1.4696,1.473,1.3878,1.4434,1.4434,0
2016-07-05,1.4433,1.4433,1.3566,1.3768,1.3768,0
2016-07-06,1.3683,1.3935,1.3231,1.3708,1.3708,0
2016-07-07,1.3699,1.4229,1.3557,1.3876,1.3876,0
2016-07-08,1.3907,1.4279,1.3496,1.3613,1.3613,0
2016-07-11,1.3621,1.4371,1.3571,1.4337,1.4337,0
2016-07-12,1.4311,1.5306,1.4201,1.511,1.511,0
2016-07-13,1.5059,1.5119,1.4566,1.4744,1.4744,0
2016-07-14,1.4693,1.5511,1.4591,1.5375,1.5375,0
2016-07-15,1.5237,1.6026,1.516,1.5468,1.5468,0
2016-07-18,1.5803,1.6044,1.5579,1.5854,1.5854,0
2016-07-19,1.5691,1.5725,1.5416,1.5545,1.5545,0
2016-07-20,1.5587,1.5975,1.545,1.5845,1.5845,0
2016-07-21,1.5819,1.6216,1.5527,1.5579,1.5579,0
2016-07-22,1.5484,1.5983,1.5372,1.5664,1.5664,0
2016-07-25,1.5741,1.5948,1.5509,1.5759,1.5759,0
2016-07-26,1.5733,1.587,1.5406,1.5681,1.5681,0
2016-07-27,1.5629,1.5905,1.4995,1.5003,1.5003,0
2016-07-28,1.5028,1.5363,1.49,1.5088,1.5088,0
2016-07-29,1.5019,1.5603,1.4481,1.4524,1.4524,0
2016-08-01,1.46,1.5267,1.46,1.5259,1.5259,0
2016-08-02,1.5198,1.5723,1.5095,1.5551,1.5551,0
2016-08-03,1.5611,1.5697,1.5292,1.5456,1.5456,0
2016-08-04,1.5421,1.5576,1.4846,1.5026,1.5026,0
2016-08-05,1.5017,1.5938,1.4897,1.5904,1.5904,0
2016-08-08,1.5964,1.6138,1.5739,1.593,1.593,0
2016-08-09,1.5895,1.5973,1.5368,1.5506,1.5506,0
2016-08-10,1.542,1.5489,1.4998,1.5058,1.5058,0
2016-08-11,1.5034,1.5771,1.5017,1.5601,1.5601,0
2016-08-12,1.5627,1.5652,1.4781,1.5118,1.5118,0
2016-08-15,1.5101,1.561,1.4983,1.5576,1.5576,0
2016-08-16,1.5559,1.5882,1.5144,1.5746,1.5746,0
2016-08-17,1.5661,1.5891,1.5347,1.5525,1.5525,0
2016-08-18,1.5356,1.5644,1.5245,1.5356,1.5356,0
2016-08-19,1.5492,1.5943,1.5364,1.5807,1.5807,0
2016-08-22,1.5969,1.602,1.5356,1.5424,1.5424,0
2016-08-23,1.5517,1.5713,1.5263,1.5483,1.5483,0
2016-08-24,1.5552,1.5696,1.5424,1.562,1.562,0
2016-08-25,1.5662,1.5824,1.5518,1.5773,1.5773,0
2016-08-26,1.5723,1.6356,1.5271,1.633,1.633,0
2016-08-29,1.6253,1.633,1.5595,1.562,1.562,0
2016-08-30,1.5714,1.5953,1.5586,1.568,1.568,0
2016-08-31,1.5689,1.5868,1.5527,1.5817,1.5817,0
2016-09-01,1.5834,1.6194,1.5561,1.5681,1.5681,0
2016-09-02,1.5715,1.6221,1.5468,1.6058,1.6058,0
2016-09-06,1.6075,1.6196,1.5323,1.5357,1.5357,0
2016-09-07,1.5408,1.5494,1.5161,1.5408,1.5408,0
2016-09-08,1.5391,1.6188,1.5272,1.5973,1.5973,0
2016-09-09,1.6077,1.6836,1.5922,1.6741,1.6741,0
2016-09-12,1.6724,1.6966,1.6594,1.6637,1.6637,0
2016-09-13,1.6639,1.7481,1.6354,1.729,1.729,0
2016-09-14,1.7238,1.743,1.6743,1.6994,1.6994,0
2016-09-15,1.6969,1.7325,1.6631,1.6925,1.6925,0
2016-09-16,1.691,1.7049,1.658,1.6918,1.6918,0
2016-09-19,1.6927,1.7153,1.6797,1.7101,1.7101,0
2016-09-20,1.7067,1.7102,1.6668,1.6902,1.6902,0
2016-09-21,1.6894,1.732,1.6529,1.6529,1.6529,0
2016-09-22,1.6547,1.6573,1.6063,1.6218,1.6218,0
2016-09-23,1.6228,1.634,1.6047,1.6176,1.6176,0
2016-09-26,1.6116,1.6194,1.5737,1.5823,1.5823,0
2016-09-27,1.5883,1.6065,1.5471,1.5591,1.5591,0
2016-09-28,1.5591,1.5841,1.5402,1.572,1.572,0
2016-09-29,1.5875,1.5996,1.542,1.5557,1.5557,0
2016-09-30,1.56,1.6126,1.5343,1.5971,1.5971,0
2016-10-03,1.6023,1.6274,1.5928,1.6256,1.6256,0
2016-10-04,1.6309,1.6926,1.6118,1.6874,1.6874,0
2016-10-05,1.6865,1.7293,1.6691,1.704,1.704,0
2016-10-06,1.7084,1.7452,1.6935,1.739,1.739,0
2016-10-07,1.7304,1.7727,1.72,1.7217,1.7217,0
2016-10-11,1.7666,1.7815,1.7472,1.7657,1.7657,0
2016-10-12,1.7657,1.801,1.764,1.7728,1.7728,0
2016-10-13,1.7677,1.7694,1.7246,1.7448,1.7448,0
2016-10-14,1.7503,1.8041,1.7467,1.8014,1.8014,0
2016-10-17,1.7926,1.8139,1.7521,1.7679,1.7679,0
2016-10-18,1.7751,1.7865,1.7363,1.7372,1.7372,0
2016-10-19,1.7408,1.7689,1.7293,1.7452,1.7452,0
2016-10-20,1.7514,1.7646,1.7241,1.7584,1.7584,0
2016-10-21,1.7595,1.7595,1.7313,1.7375,1.7375,0
2016-10-24,1.7393,1.7737,1.7243,1.7666,1.7666,0
2016-10-25,1.7658,1.7853,1.7411,1.7596,1.7596,0
2016-10-26,1.7553,1.796,1.7403,1.7933,1.7933,0
2016-10-27,1.7969,1.8698,1.7907,1.8529,1.8529,0
2016-10-28,1.855,1.8764,1.8309,1.8487,1.8487,0
2016-10-31,1.8426,1.8524,1.8239,1.8256,1.8256,0
2016-11-01,1.8345,1.8828,1.8168,1.8284,1.8284,0
2016-11-02,1.8266,1.8302,1.7752,1.8045,1.8045,0
2016-11-03,1.8063,1.8295,1.7832,1.8143,1.8143,0
2016-11-04,1.8037,1.8235,1.7684,1.7764,1.7764,0
2016-11-07,1.8209,1.8351,1.8066,1.828,1.828,0
2016-11-08,1.8236,1.8755,1.8076,1.8567,1.8567,0
2016-11-09,1.8621,2.0829,1.7164,2.0628,2.0628,0
2016-11-10,2.0191,2.1535,1.9914,2.1518,2.1518,0
2016-11-14,2.1959,2.3131,2.1791,2.2632,2.2632,0
2016-11-15,2.2278,2.2446,2.18,2.2207,2.2207,0
2016-11-16,2.2225,2.3017,2.1986,2.2234,2.2234,0
2016-11-17,2.2084,2.308,2.1863,2.3044,2.3044,0
2016-11-18,2.2984,2.3656,2.2707,2.3566,2.3566,0
2016-11-21,2.3504,2.3585,2.3029,2.3154,2.3154,0
2016-11-22,2.3021,2.3352,2.2842,2.3128,2.3128,0
2016-11-23,2.3165,2.4174,2.295,2.3525,2.3525,0
2016-11-25,2.3843,2.4141,2.35,2.359,2.359,0
2016-11-28,2.3366,2.3456,2.3079,2.3142,2.3142,0
2016-11-29,2.3098,2.3502,2.2892,2.291,2.291,0
2016-11-30,2.2928,2.4044,2.291,2.3873,2.3873,0
2016-12-01,2.3846,2.4909,2.3792,2.4499,2.4499,0
2016-12-02,2.4375,2.4475,2.3741,2.3867,2.3867,0
2016-12-05,2.3588,2.4476,2.3381,2.3986,2.3986,0
2016-12-06,2.3951,2.4014,2.3743,2.3896,2.3896,0
2016-12-07,2.3943,2.4006,2.3401,2.341,2.341,0
